,Order ID,Order Date,Segment,State,City,Product Name,Category,Sub-Category,Sales
7418,US-2017-114013,13/03/2017,Corporate,Pennsylvania,Philadelphia,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,51.897
7419,US-2017-114013,13/03/2017,Corporate,Pennsylvania,Philadelphia,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,552.56
7420,US-2017-114013,13/03/2017,Corporate,Pennsylvania,Philadelphia,GBC VeloBind Cover Sets,Office Supplies,Binders,23.16
7421,US-2017-114013,13/03/2017,Corporate,Pennsylvania,Philadelphia,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,126.08
7422,US-2017-114013,13/03/2017,Corporate,Pennsylvania,Philadelphia,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,Machines,449.1
7423,CA-2018-135069,10/04/2018,Consumer,Pennsylvania,Philadelphia,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,195.104
7424,CA-2018-135069,10/04/2018,Consumer,Pennsylvania,Philadelphia,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,36.672
7425,CA-2017-101693,25/06/2017,Consumer,Texas,Houston,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,85.246
7426,CA-2017-101693,25/06/2017,Consumer,Texas,Houston,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,32.712
7427,US-2015-164763,17/03/2015,Corporate,Mississippi,Jackson,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,11.43
7428,US-2015-164763,17/03/2015,Corporate,Mississippi,Jackson,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,30.44
7429,US-2015-164763,17/03/2015,Corporate,Mississippi,Jackson,Xerox 1957,Office Supplies,Paper,12.96
7430,US-2015-164763,17/03/2015,Corporate,Mississippi,Jackson,EcoTones Memo Sheets,Office Supplies,Paper,16.0
7431,US-2015-164763,17/03/2015,Corporate,Mississippi,Jackson,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,32.67
7432,CA-2015-161249,09/08/2015,Consumer,Arizona,Phoenix,"Super Bands, 12/Pack",Office Supplies,Fasteners,4.464
7433,CA-2015-161249,09/08/2015,Consumer,Arizona,Phoenix,Avery Hole Reinforcements,Office Supplies,Binders,9.345
7434,CA-2016-148180,26/07/2016,Corporate,California,Oxnard,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,9.144
7435,CA-2016-148180,26/07/2016,Corporate,California,Oxnard,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,23.136
7436,CA-2016-148180,26/07/2016,Corporate,California,Oxnard,Newell 334,Office Supplies,Art,99.2
7437,CA-2015-165568,15/02/2015,Corporate,Washington,Seattle,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,21.36
7438,CA-2016-145457,24/03/2016,Corporate,Washington,Covington,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,46.9
7439,US-2018-163657,02/09/2018,Consumer,California,Los Angeles,Acco Translucent Poly Ring Binders,Office Supplies,Binders,18.72
7440,US-2018-163657,02/09/2018,Consumer,California,Los Angeles,Hon 2111 Invitation Series Straight Table,Furniture,Tables,236.528
7441,CA-2016-120446,16/11/2016,Corporate,California,San Diego,Avery 51,Office Supplies,Labels,18.9
7442,CA-2015-109932,09/12/2015,Corporate,Texas,Brownsville,Xerox 195,Office Supplies,Paper,10.688
7443,CA-2015-109932,09/12/2015,Corporate,Texas,Brownsville,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,237.096
7444,CA-2018-127474,03/02/2018,Home Office,Illinois,Chicago,Xerox 2,Office Supplies,Paper,5.184
7445,CA-2018-127474,03/02/2018,Home Office,Illinois,Chicago,Xerox 1893,Office Supplies,Paper,65.584
7446,CA-2018-127474,03/02/2018,Home Office,Illinois,Chicago,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,22.2
7447,CA-2018-127474,03/02/2018,Home Office,Illinois,Chicago,Xerox 189,Office Supplies,Paper,419.4
7448,CA-2018-115448,11/11/2018,Consumer,Tennessee,Knoxville,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,88.92
7449,CA-2018-105669,17/09/2018,Home Office,Texas,Houston,Newell Chalk Holder,Office Supplies,Art,9.912
7450,CA-2018-105669,17/09/2018,Home Office,Texas,Houston,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,318.43
7451,CA-2018-105669,17/09/2018,Home Office,Texas,Houston,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,5.8
7452,CA-2018-105669,17/09/2018,Home Office,Texas,Houston,Polycom VoiceStation 500 Conference phone,Technology,Phones,1415.76
7453,CA-2018-134796,25/06/2018,Consumer,Illinois,Bolingbrook,Geemarc AmpliPOWER60,Technology,Phones,148.48
7454,CA-2017-137743,30/07/2017,Consumer,Illinois,Chicago,Avery 498,Office Supplies,Labels,9.248
7455,CA-2017-137743,30/07/2017,Consumer,Illinois,Chicago,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,1036.624
7456,CA-2016-137974,16/04/2016,Consumer,Virginia,Waynesboro,Konftel 250 Conference phone - Charcoal black,Technology,Phones,569.64
7457,CA-2016-137974,16/04/2016,Consumer,Virginia,Waynesboro,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,9.14
7458,CA-2016-137974,16/04/2016,Consumer,Virginia,Waynesboro,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,1196.86
7459,CA-2016-137974,16/04/2016,Consumer,Virginia,Waynesboro,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,523.26
7460,US-2016-136987,11/04/2016,Consumer,California,Los Angeles,Canon PC-428 Personal Copier,Technology,Copiers,639.968
7461,US-2016-136987,11/04/2016,Consumer,California,Los Angeles,Easy-staple paper,Office Supplies,Paper,52.76
7462,CA-2016-138485,27/02/2016,Consumer,Washington,Seattle,Microsoft Natural Keyboard Elite,Technology,Accessories,538.92
7463,CA-2017-103709,08/09/2017,Consumer,California,Visalia,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,14.88
7464,CA-2017-103709,08/09/2017,Consumer,California,Visalia,Xerox 1900,Office Supplies,Paper,34.24
7465,CA-2017-103709,08/09/2017,Consumer,California,Visalia,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,261.74
7466,CA-2017-138282,19/05/2017,Corporate,California,Los Angeles,Staple holder,Office Supplies,Appliances,87.84
7467,CA-2018-148985,11/11/2018,Home Office,California,Los Angeles,Dax Clear Box Frame,Furniture,Furnishings,34.92
7468,CA-2015-138100,15/09/2015,Consumer,New York,New York City,Easy-staple paper,Office Supplies,Paper,14.94
7469,CA-2015-138100,15/09/2015,Consumer,New York,New York City,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,14.56
7470,CA-2016-100734,15/09/2016,Corporate,Pennsylvania,Philadelphia,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Binders,3.576
7471,CA-2016-100734,15/09/2016,Corporate,Pennsylvania,Philadelphia,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,147.184
7472,CA-2017-139997,01/07/2017,Home Office,Utah,Lehi,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,1499.95
7473,CA-2017-109652,10/04/2017,Corporate,Illinois,Chicago,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,13.568
7474,CA-2015-167199,06/01/2015,Home Office,Kentucky,Henderson,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,2573.82
7475,CA-2015-167199,06/01/2015,Home Office,Kentucky,Henderson,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,609.98
7476,CA-2015-167199,06/01/2015,Home Office,Kentucky,Henderson,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,5.48
7477,CA-2015-167199,06/01/2015,Home Office,Kentucky,Henderson,GE 30524EE4,Technology,Phones,391.98
7478,CA-2015-167199,06/01/2015,Home Office,Kentucky,Henderson,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,755.96
7479,CA-2015-167199,06/01/2015,Home Office,Kentucky,Henderson,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,31.12
7480,CA-2015-167199,06/01/2015,Home Office,Kentucky,Henderson,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,Paper,6.54
7481,CA-2017-124583,01/09/2017,Home Office,California,Huntington Beach,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes,12.78
7482,CA-2015-113964,23/09/2015,Home Office,New York,New York City,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Binders,18.464
7483,CA-2015-129938,15/12/2015,Corporate,Pennsylvania,Philadelphia,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,445.802
7484,CA-2018-135111,28/12/2018,Home Office,North Dakota,Fargo,Staples in misc. colors,Office Supplies,Art,2.48
7485,CA-2018-135111,28/12/2018,Home Office,North Dakota,Fargo,Wilson Jones Impact Binders,Office Supplies,Binders,25.9
7486,US-2016-134558,19/12/2016,Home Office,New Hampshire,Dover,Xerox 1903,Office Supplies,Paper,29.9
7487,US-2016-134558,19/12/2016,Home Office,New Hampshire,Dover,Logitech diNovo Edge Keyboard,Technology,Accessories,2249.91
7488,US-2016-134558,19/12/2016,Home Office,New Hampshire,Dover,Bretford Rectangular Conference Table Tops,Furniture,Tables,1053.164
7489,CA-2018-157196,05/11/2018,Consumer,California,San Diego,Xerox 1996,Office Supplies,Paper,12.96
7490,CA-2016-108672,10/09/2016,Corporate,California,Los Angeles,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,106.68
7491,US-2018-118598,16/11/2018,Consumer,New York,Utica,iOttie HLCRIO102 Car Mount,Technology,Phones,119.94
7492,US-2018-160836,11/09/2018,Consumer,Texas,Houston,Xerox 1953,Office Supplies,Paper,10.272
7493,US-2018-160836,11/09/2018,Consumer,Texas,Houston,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,512.19
7494,US-2018-160836,11/09/2018,Consumer,Texas,Houston,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,1.556
7495,CA-2018-121048,14/07/2018,Consumer,California,Westminster,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,4.448
7496,CA-2018-121048,14/07/2018,Consumer,California,Westminster,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,276.69
7497,CA-2018-121048,14/07/2018,Consumer,California,Westminster,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners,4.96
7498,CA-2018-121048,14/07/2018,Consumer,California,Westminster,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,Art,71.92
7499,CA-2018-121048,14/07/2018,Consumer,California,Westminster,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,18.84
7500,CA-2018-121048,14/07/2018,Consumer,California,Westminster,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,140.97
7501,CA-2018-121048,14/07/2018,Consumer,California,Westminster,GE 30524EE4,Technology,Phones,470.376
7502,US-2018-120147,30/03/2018,Consumer,California,Los Angeles,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,6.08
7503,US-2018-120147,30/03/2018,Consumer,California,Los Angeles,AT&T CL83451 4-Handset Telephone,Technology,Phones,164.792
7504,CA-2017-158043,31/01/2017,Corporate,New Jersey,Atlantic City,Staple envelope,Office Supplies,Envelopes,23.36
7505,US-2018-106579,08/06/2018,Consumer,Illinois,Skokie,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,12.176
7506,CA-2015-115889,02/11/2015,Consumer,California,San Francisco,AT&T CL82213,Technology,Phones,46.384
7507,CA-2015-115889,02/11/2015,Consumer,California,San Francisco,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,362.92
7508,US-2018-161935,14/07/2018,Consumer,Ohio,Columbus,Xerox 1950,Office Supplies,Paper,9.248
7509,US-2018-161935,14/07/2018,Consumer,Ohio,Columbus,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,1889.946
7510,US-2018-161935,14/07/2018,Consumer,Ohio,Columbus,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,62.04
7511,US-2018-161935,14/07/2018,Consumer,Ohio,Columbus,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,396.92
7512,US-2018-161935,14/07/2018,Consumer,Ohio,Columbus,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,239.456
7513,US-2018-161935,14/07/2018,Consumer,Ohio,Columbus,Crayola Colored Pencils,Office Supplies,Art,13.12
7514,US-2018-167920,09/12/2018,Consumer,Kentucky,Richmond,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,29.36
7515,US-2018-167920,09/12/2018,Consumer,Kentucky,Richmond,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,214.9
7516,US-2018-167920,09/12/2018,Consumer,Kentucky,Richmond,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,15.92
7517,US-2018-167920,09/12/2018,Consumer,Kentucky,Richmond,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,146.45
7518,US-2018-167920,09/12/2018,Consumer,Kentucky,Richmond,Eldon Gobal File Keepers,Office Supplies,Storage,15.14
7519,US-2018-167920,09/12/2018,Consumer,Kentucky,Richmond,Avery 492,Office Supplies,Labels,5.76
7520,US-2018-167920,09/12/2018,Consumer,Kentucky,Richmond,Canon Imageclass D680 Copier / Fax,Technology,Copiers,1399.98
7521,CA-2017-162383,05/09/2017,Consumer,Ohio,Lancaster,Recycled Easel Ring Binders,Office Supplies,Binders,8.952
7522,CA-2017-162383,05/09/2017,Consumer,Ohio,Lancaster,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,8.856
7523,CA-2017-162383,05/09/2017,Consumer,Ohio,Lancaster,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,85.246
7524,CA-2015-125731,10/09/2015,Consumer,Oregon,Gresham,Peel & Seel Envelopes,Office Supplies,Envelopes,21.728
7525,CA-2015-125731,10/09/2015,Consumer,Oregon,Gresham,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,1487.04
7526,US-2018-106145,26/09/2018,Corporate,California,San Francisco,Staple envelope,Office Supplies,Envelopes,71.88
7527,US-2018-106145,26/09/2018,Corporate,California,San Francisco,Stackable Trays,Furniture,Furnishings,9.24
7528,US-2018-106145,26/09/2018,Corporate,California,San Francisco,Xerox 1895,Office Supplies,Paper,35.88
7529,US-2018-106145,26/09/2018,Corporate,California,San Francisco,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders,17.04
7530,US-2018-106145,26/09/2018,Corporate,California,San Francisco,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,931.176
7531,CA-2017-107146,17/06/2017,Consumer,Colorado,Longmont,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,266.352
7532,CA-2017-107146,17/06/2017,Consumer,Colorado,Longmont,"Global Manager's Adjustable Task Chair, Storm",Furniture,Chairs,483.136
7533,US-2018-134642,25/02/2018,Consumer,North Carolina,Greenville,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,196.784
7534,US-2018-134642,25/02/2018,Consumer,North Carolina,Greenville,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,231.92
7535,US-2018-160143,31/03/2018,Corporate,California,Los Angeles,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,29.7
7536,CA-2018-103415,03/12/2018,Consumer,Texas,Houston,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,13.592
7537,CA-2017-106460,19/02/2017,Consumer,California,San Francisco,Xerox 1880,Office Supplies,Paper,70.88
7538,US-2018-112347,02/12/2018,Corporate,Colorado,Denver,Letter Size Cart,Office Supplies,Storage,114.288
7539,US-2018-112347,02/12/2018,Corporate,Colorado,Denver,Aluminum Screw Posts,Office Supplies,Binders,36.624
7540,US-2018-112347,02/12/2018,Corporate,Colorado,Denver,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,242.352
7541,US-2018-112347,02/12/2018,Corporate,Colorado,Denver,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,49.616
7542,US-2018-112347,02/12/2018,Corporate,Colorado,Denver,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,508.704
7543,US-2018-112347,02/12/2018,Corporate,Colorado,Denver,Macally Suction Cup Mount,Technology,Phones,57.36
7544,US-2018-112347,02/12/2018,Corporate,Colorado,Denver,Hon GuestStacker Chair,Furniture,Chairs,906.68
7545,CA-2015-103492,10/10/2015,Corporate,Texas,Huntsville,Motorola Droid Maxx,Technology,Phones,719.952
7546,CA-2015-103492,10/10/2015,Corporate,Texas,Huntsville,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,755.944
7547,CA-2015-103492,10/10/2015,Corporate,Texas,Huntsville,GBC Personal VeloBind Strips,Office Supplies,Binders,11.98
7548,CA-2015-103492,10/10/2015,Corporate,Texas,Huntsville,Avery Non-Stick Binders,Office Supplies,Binders,0.898
7549,CA-2017-136595,05/09/2017,Corporate,Texas,Houston,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,21.204
7550,CA-2015-140396,20/11/2015,Corporate,New York,New York City,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,34.74
7551,CA-2015-140396,20/11/2015,Corporate,New York,New York City,Toshiba IPT2010-SD IP Telephone,Technology,Phones,833.94
7552,CA-2015-140396,20/11/2015,Corporate,New York,New York City,3M Organizer Strips,Office Supplies,Binders,12.96
7553,CA-2015-140396,20/11/2015,Corporate,New York,New York City,Xerox 2000,Office Supplies,Paper,25.92
7554,CA-2015-114181,10/05/2015,Consumer,Pennsylvania,Philadelphia,Bestar Classic Bookcase,Furniture,Bookcases,349.965
7555,CA-2015-114181,10/05/2015,Consumer,Pennsylvania,Philadelphia,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,22.32
7556,CA-2018-159506,27/11/2018,Corporate,Indiana,Columbus,Xerox 1909,Office Supplies,Paper,158.28
7557,CA-2018-159506,27/11/2018,Corporate,Indiana,Columbus,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,497.94
7558,US-2015-137155,01/11/2015,Consumer,New York,Long Beach,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,Appliances,533.94
7559,US-2015-137155,01/11/2015,Consumer,New York,Long Beach,Xerox 1934,Office Supplies,Paper,167.94
7560,US-2015-137155,01/11/2015,Consumer,New York,Long Beach,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,31.68
7561,CA-2017-105746,30/12/2017,Consumer,Pennsylvania,Lancaster,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,170.786
7562,US-2017-104815,03/09/2017,Consumer,Illinois,Chicago,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,198.744
7563,CA-2018-157672,05/10/2018,Home Office,Colorado,Denver,Logitech MX Performance Wireless Mouse,Technology,Accessories,63.824
7564,US-2017-166660,30/01/2017,Consumer,Washington,Seattle,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,435.168
7565,US-2017-166660,30/01/2017,Consumer,Washington,Seattle,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,48.58
7566,CA-2018-140802,21/04/2018,Corporate,Texas,Houston,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,47.976
7567,CA-2018-140802,21/04/2018,Corporate,Texas,Houston,Xerox 230,Office Supplies,Paper,20.736
7568,CA-2015-133830,05/12/2015,Consumer,California,Los Angeles,Prang Colored Pencils,Office Supplies,Art,26.46
7569,CA-2015-133830,05/12/2015,Consumer,California,Los Angeles,Xerox 1933,Office Supplies,Paper,49.12
7570,CA-2015-133830,05/12/2015,Consumer,California,Los Angeles,Advantus Plastic Paper Clips,Office Supplies,Fasteners,15.0
7571,CA-2015-100916,21/10/2015,Corporate,Virginia,Newport News,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage,194.7
7572,CA-2015-100916,21/10/2015,Corporate,Virginia,Newport News,Hon 2111 Invitation Series Straight Table,Furniture,Tables,591.32
7573,CA-2015-100916,21/10/2015,Corporate,Virginia,Newport News,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,2.84
7574,CA-2016-129532,08/12/2016,Corporate,California,Los Angeles,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage,221.96
7575,CA-2016-129532,08/12/2016,Corporate,California,Los Angeles,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,236.0
7576,CA-2015-134726,02/11/2015,Corporate,Washington,Seattle,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,Accessories,41.94
7577,CA-2015-134726,02/11/2015,Corporate,Washington,Seattle,Samsung Rugby III,Technology,Phones,52.792
7578,CA-2017-138597,18/12/2017,Home Office,Nebraska,Omaha,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,563.94
7579,CA-2016-123113,23/11/2016,Consumer,New Jersey,Morristown,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,2625.12
7580,CA-2016-123113,23/11/2016,Consumer,New Jersey,Morristown,Newell 315,Office Supplies,Art,17.94
7581,CA-2016-169656,13/08/2016,Consumer,Pennsylvania,Philadelphia,Fellowes High-Stak Drawer Files,Office Supplies,Storage,422.856
7582,CA-2016-142734,16/04/2016,Corporate,New York,New York City,Novimex Turbo Task Chair,Furniture,Chairs,127.764
7583,CA-2015-163223,21/03/2015,Corporate,Virginia,Springfield,Samsung Galaxy S4 Active,Technology,Phones,3499.93
7584,CA-2015-163223,21/03/2015,Corporate,Virginia,Springfield,Avery 492,Office Supplies,Labels,14.4
7585,CA-2015-163223,21/03/2015,Corporate,Virginia,Springfield,Xerox 1919,Office Supplies,Paper,122.97
7586,CA-2015-163223,21/03/2015,Corporate,Virginia,Springfield,American Pencil,Office Supplies,Art,9.32
7587,CA-2015-163223,21/03/2015,Corporate,Virginia,Springfield,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,122.94
7588,CA-2018-122945,16/11/2018,Consumer,California,Roseville,DAX Cubicle Frames - 8x10,Furniture,Furnishings,17.31
7589,CA-2016-139738,25/09/2016,Consumer,Illinois,Rockford,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,128.744
7590,CA-2017-158778,05/09/2017,Consumer,Pennsylvania,Philadelphia,"6"" Cubicle Wall Clock, Black",Furniture,Furnishings,58.248
7591,CA-2017-158778,05/09/2017,Consumer,Pennsylvania,Philadelphia,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,71.246
7592,CA-2017-158778,05/09/2017,Consumer,Pennsylvania,Philadelphia,Newell 329,Office Supplies,Art,7.872
7593,CA-2017-158778,05/09/2017,Consumer,Pennsylvania,Philadelphia,Global Comet Stacking Arm Chair,Furniture,Chairs,887.271
7594,CA-2018-119655,20/04/2018,Consumer,Michigan,Detroit,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,146.86
7595,CA-2018-119655,20/04/2018,Consumer,Michigan,Detroit,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,36.56
7596,CA-2016-164567,15/06/2016,Corporate,California,Los Angeles,Jabra SPEAK 410,Technology,Phones,225.576
7597,CA-2015-131947,17/09/2015,Consumer,Oregon,Springfield,Newell 313,Office Supplies,Art,5.248
7598,CA-2015-131947,17/09/2015,Consumer,Oregon,Springfield,Boston 16701 Slimline Battery Pencil Sharpener,Office Supplies,Art,38.256
7599,CA-2015-131947,17/09/2015,Consumer,Oregon,Springfield,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,40.24
7600,CA-2015-131947,17/09/2015,Consumer,Oregon,Springfield,Plantronics Single Ear Headset,Technology,Machines,29.925
7601,CA-2015-131947,17/09/2015,Consumer,Oregon,Springfield,Xerox 1960,Office Supplies,Paper,148.704
7602,CA-2015-131947,17/09/2015,Consumer,Oregon,Springfield,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,55.92
7603,CA-2017-152520,08/07/2017,Corporate,Rhode Island,Providence,Xerox 213,Office Supplies,Paper,12.96
7604,CA-2017-101791,27/05/2017,Consumer,Illinois,Chicago,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,25.176
7605,CA-2017-101791,27/05/2017,Consumer,Illinois,Chicago,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,5.584
7606,CA-2017-101791,27/05/2017,Consumer,Illinois,Chicago,Standard Rollaway File with Lock,Office Supplies,Storage,1297.368
7607,CA-2018-121195,24/12/2018,Consumer,Texas,Dallas,Economy Rollaway Files,Office Supplies,Storage,264.32
7608,CA-2018-163209,03/05/2018,Consumer,California,San Francisco,Xerox 2,Office Supplies,Paper,25.92
7609,CA-2018-163209,03/05/2018,Consumer,California,San Francisco,Newell 350,Office Supplies,Art,22.96
7610,CA-2015-133354,22/02/2015,Consumer,California,Moreno Valley,Xerox 220,Office Supplies,Paper,19.44
7611,US-2016-130491,08/02/2016,Consumer,Kansas,Garden City,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,9.54
7612,US-2016-130491,08/02/2016,Consumer,Kansas,Garden City,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,5.81
7613,US-2016-130491,08/02/2016,Consumer,Kansas,Garden City,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,5.76
7614,CA-2016-113740,24/08/2016,Consumer,New York,New York City,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,14.91
7615,CA-2015-148425,30/11/2015,Corporate,Florida,Orlando,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,6.642
7616,CA-2017-144309,10/12/2017,Consumer,New York,Watertown,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,18.54
7617,CA-2017-144309,10/12/2017,Consumer,New York,Watertown,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders,679.96
7618,CA-2018-151225,27/10/2018,Corporate,California,Los Angeles,Chromcraft Rectangular Conference Tables,Furniture,Tables,189.576
7619,CA-2018-151225,27/10/2018,Corporate,California,Los Angeles,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,71.96
7620,US-2015-144078,25/11/2015,Consumer,California,Los Angeles,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,539.92
7621,US-2015-144078,25/11/2015,Consumer,California,Los Angeles,Hon GuestStacker Chair,Furniture,Chairs,725.344
7622,US-2015-144078,25/11/2015,Consumer,California,Los Angeles,Staples in misc. colors,Office Supplies,Art,7.44
